y	x1	x2
4.0	4.12333	4.11895
5.0	4.23511	4.24912
5.0	3.65481	3.64921
2.0	2.97197	2.93365
4.0	3.45113	3.4458
4.0	3.43931	3.43486
4.0	4.22768	4.11956
4.0	3.29638	3.27125
3.0	3.77859	3.76812
5.0	4.50958	4.50406
3.0	3.33815	3.33289
3.0	3.10628	3.08008
3.0	3.57432	3.6183
4.0	3.88117	3.86423
4.0	4.10421	4.08666
4.0	4.01537	3.99226
3.0	3.75085	3.76603
4.0	3.77085	3.77333
3.0	2.87773	2.87986
4.0	3.45751	3.44283
4.0	4.05388	4.06217
2.0	2.42086	2.45067
4.0	3.91702	3.91856
5.0	2.98018	2.9026
4.0	4.20463	4.14109
4.0	3.70085	3.70142
3.0	3.29594	3.28046
3.0	3.33898	3.35361
4.0	3.45725	3.45985
4.0	4.19032	4.20049
4.0	4.00916	4.01618
4.0	3.80043	3.80892
3.0	3.88007	3.88591
3.0	3.05145	3.04035
4.0	3.92469	3.91751
5.0	4.93034	4.92871
3.0	3.88733	3.8687
4.0	3.90457	3.94453
4.0	3.82728	3.81991
4.0	3.76494	3.72657
3.0	3.17603	3.16477
4.0	4.18985	4.15941
4.0	3.73116	3.71172
4.0	4.40047	4.3801
4.0	3.83794	3.79329
2.0	3.04276	3.01807
4.0	3.9423	3.89695
4.0	4.11398	4.11807
3.0	3.88174	3.91551
4.0	4.11057	4.10825
3.0	2.67159	2.69729
4.0	3.60552	3.5926
3.0	3.17382	3.16224
5.0	4.33727	4.34227
2.0	3.18474	3.19132
3.0	3.36107	3.3714
4.0	3.83228	3.83197
3.0	3.67074	3.67242
3.0	3.35852	3.3459
2.0	3.61058	3.59265
4.0	4.10128	4.10625
3.0	3.50946	3.50894
3.0	3.67024	3.66139
4.0	4.04507	4.05016
2.0	1.65073	1.65368
5.0	3.37554	3.35814
4.0	4.10075	4.09185
2.0	3.22967	3.23043
4.0	3.61807	3.62192
4.0	3.90357	3.90673
5.0	4.34788	4.35715
3.0	3.02203	3.02372
2.0	3.04512	3.03666
3.0	3.72172	3.74089
3.0	2.74762	2.73873
4.0	4.01984	4.03806
4.0	3.32157	3.33548
4.0	3.49805	3.48848
3.0	3.5176	3.50647
2.0	2.9184	2.93853
4.0	4.10415	4.10325
3.0	2.99677	3.01072
1.0	2.42727	2.34295
3.0	3.59837	3.60543
5.0	3.96186	3.96202
5.0	4.93676	4.93475
5.0	3.6985	3.68455
3.0	2.48228	2.44363
3.0	3.59755	3.57144
4.0	3.56709	3.53731
3.0	3.40009	3.36704
4.0	3.59546	3.57238
3.0	2.74522	2.78563
4.0	3.86816	3.85722
3.0	3.13198	3.14023
3.0	2.61179	2.69134
3.0	3.64009	3.59433
4.0	4.23352	4.26003
3.0	3.93445	3.937
3.0	3.31373	3.30533
4.0	4.14992	4.14958
4.0	4.11925	4.12032
4.0	4.03083	3.99936
3.0	3.37739	3.36084
5.0	4.27562	4.29894
3.0	3.41708	3.41729
4.0	3.53805	3.54212
4.0	3.87477	3.87717
3.0	3.15464	3.16548
3.0	3.44197	3.44958
4.0	4.02762	4.03364
3.0	3.19654	3.18943
5.0	4.75733	4.7241
4.0	4.44633	4.44201
3.0	4.2001	4.19651
2.0	2.63511	2.65695
4.0	3.0351	3.02349
3.0	3.29018	3.31261
4.0	3.97965	3.9882
4.0	3.83796	3.81047
2.0	3.32972	3.36157
4.0	3.54323	3.54799
4.0	3.78087	3.77523
4.0	3.34303	3.32311
4.0	4.0867	4.0625
4.0	4.09594	4.09521
3.0	3.74603	3.71303
4.0	4.09447	4.06467
4.0	3.63826	3.64388
3.0	3.37845	3.37883
4.0	4.15032	4.16511
4.0	3.26698	3.24302
4.0	4.29835	4.28367
3.0	3.33923	3.3711
4.0	3.91589	3.89026
3.0	3.71997	3.67388
3.0	3.15693	3.13827
5.0	4.47066	4.43831
5.0	4.37258	4.36636
5.0	3.50322	3.47301
3.0	3.13708	3.08224
4.0	3.49358	3.53658
3.0	2.51217	2.46737
4.0	4.13434	4.12705
4.0	3.03414	3.04797
4.0	4.08179	4.08589
1.0	3.14946	3.11648
4.0	3.4946	3.50167
4.0	4.13141	4.11545
4.0	4.16217	4.17153
3.0	3.60644	3.5967
3.0	3.74989	3.75606
3.0	4.00917	4.01845
3.0	3.34033	3.39449
4.0	3.70833	3.65025
4.0	4.12712	4.08957
3.0	2.97895	3.00822
3.0	3.4969	3.49315
5.0	3.44758	3.43079
4.0	4.27145	4.21943
4.0	3.73735	3.69267
5.0	4.35145	4.38344
5.0	4.21473	4.16068
3.0	3.55764	3.56202
4.0	3.96664	3.93959
3.0	4.01135	4.00241
1.0	3.64774	3.68728
4.0	3.39781	3.42295
4.0	3.93339	3.96283
4.0	3.88083	3.89253
3.0	2.9204	2.94171
5.0	4.06758	4.08008
3.0	3.24673	3.24553
4.0	3.28221	3.28482
4.0	3.69029	3.65877
4.0	4.16076	4.09974
5.0	4.01074	3.99124
4.0	3.96317	3.94643
4.0	4.26933	4.28347
3.0	2.86964	2.91875
4.0	2.77944	2.78276
3.0	3.30772	3.30245
4.0	3.81551	3.78196
4.0	3.90504	3.91929
5.0	4.67966	4.70336
3.0	3.83328	3.83021
2.0	1.95204	1.95938
4.0	4.24466	4.25473
4.0	3.45882	3.42105
4.0	3.64599	3.65552
5.0	4.24861	4.24575
4.0	3.66462	3.54799
4.0	3.7975	3.76917
4.0	3.68189	3.71732
4.0	3.31889	3.3321
4.0	4.18244	4.19355
4.0	3.45718	3.45627
5.0	3.77229	3.78802
3.0	3.65351	3.67621
4.0	3.74412	3.76456
5.0	4.29398	4.33914
3.0	3.8156	3.87051
3.0	3.75097	3.73121
3.0	3.34905	3.34398
3.0	3.24826	3.2074
3.0	3.08548	3.09673
4.0	3.34058	3.35053
3.0	2.66476	2.65986
3.0	2.7163	2.68183
3.0	3.65397	3.64558
3.0	4.03767	4.03727
4.0	3.8086	3.81586
5.0	4.13741	4.12675
4.0	3.55505	3.53623
4.0	3.8427	3.84291
4.0	3.93018	3.93458
4.0	4.20715	4.21593
4.0	3.67509	3.6994
4.0	3.88859	3.88104
4.0	4.11409	4.01314
4.0	4.11349	4.1378
4.0	3.90003	3.89698
3.0	3.28539	3.33052
4.0	4.054	4.04985
3.0	3.82936	3.80558
4.0	3.63406	3.60338
4.0	3.39816	3.36705
5.0	4.23498	4.24157
5.0	4.45856	4.46303
4.0	3.78574	3.7706
2.0	2.93498	2.93535
3.0	3.4203	3.42196
3.0	3.2021	3.19251
4.0	3.951	3.92874
3.0	3.02391	3.00751
5.0	4.89376	4.8964
2.0	2.57197	2.57541
3.0	3.90461	3.90321
4.0	3.92434	3.91512
4.0	3.98195	3.99086
3.0	3.60959	3.60551
5.0	4.13402	4.12906
4.0	3.89803	3.88462
5.0	4.50415	4.48847
3.0	3.60641	3.64418
3.0	3.59117	3.57057
4.0	3.33396	3.34148
4.0	3.42368	3.44547
3.0	3.19164	3.18421
3.0	3.29891	3.29877
3.0	3.1342	3.08487
4.0	3.82334	3.84223
4.0	4.28606	4.27616
3.0	3.63609	3.63081
3.0	2.95751	2.94262
4.0	3.88629	3.87136
3.0	4.27954	4.26532
4.0	3.49205	3.51955
4.0	3.54995	3.56839
4.0	3.87404	3.8394
3.0	3.56858	3.58899
4.0	3.6896	3.67983
4.0	3.70685	3.68785
3.0	3.96518	3.96821
4.0	3.77906	3.81227
3.0	3.20901	3.24819
5.0	3.83512	3.82488
4.0	3.95365	3.93174
4.0	3.77841	3.76667
3.0	3.38837	3.37425
4.0	3.49423	3.51825
3.0	3.48037	3.50398
4.0	3.28622	3.2836
3.0	3.53435	3.53076
4.0	3.59732	3.62434
4.0	3.30153	3.28853
5.0	3.67473	3.70231
4.0	4.17032	4.18255
3.0	2.77807	2.77306
3.0	3.6095	3.57192
3.0	3.68769	3.70967
2.0	2.76286	2.77475
3.0	3.5366	3.52429
4.0	3.67477	3.64516
4.0	4.27318	4.26747
4.0	3.26885	3.25671
3.0	3.27399	3.29508
4.0	3.81625	3.79233
4.0	4.30532	4.31914
4.0	4.21656	4.23364
4.0	3.79231	3.78329
3.0	2.90307	2.94112
4.0	3.63781	3.64941
4.0	3.54591	3.50694
4.0	4.03345	4.02947
2.0	3.23888	3.20891
4.0	3.67968	3.67611
5.0	4.0597	4.05329
4.0	4.03025	3.99778
5.0	3.90109	3.88046
5.0	4.20359	4.2283
4.0	4.01136	3.99542
4.0	3.44466	3.45771
4.0	3.91651	3.92353
4.0	3.62363	3.62965
4.0	4.06172	4.06133
1.0	4.23511	4.24367
3.0	2.98472	3.02521
4.0	4.01591	4.03652
4.0	3.76078	3.77129
3.0	3.0962	3.10017
4.0	3.3509	3.30005
2.0	2.84397	2.83846
4.0	3.94866	3.89065
5.0	3.68799	3.68743
4.0	3.61217	3.66788
3.0	3.67166	3.6887
3.0	3.52337	3.50855
4.0	4.05463	4.07936
5.0	3.68246	3.69128
2.0	3.51724	3.55643
4.0	4.45896	4.466
4.0	3.5085	3.4893
4.0	4.13376	4.11478
5.0	4.20983	4.19896
4.0	4.11512	4.11502
4.0	3.28383	3.28061
5.0	3.66103	3.63172
4.0	3.30013	3.31879
3.0	3.9848	3.96998
3.0	3.11864	3.10691
2.0	4.205	4.24148
4.0	3.82936	3.85032
4.0	3.89647	3.90648
3.0	3.41458	3.45244
5.0	3.85719	3.85769
4.0	3.8431	3.82456
3.0	3.60517	3.58292
5.0	4.33684	4.36164
3.0	2.71176	2.73835
4.0	3.85382	3.88503
2.0	2.85265	2.90069
5.0	3.44619	3.45117
5.0	2.11281	2.088
4.0	3.1542	3.14941
4.0	4.18792	4.22818
2.0	3.35503	3.36169
3.0	2.90871	2.91113
4.0	3.67939	3.67822
4.0	3.89018	3.90212
3.0	2.6193	2.62672
4.0	3.74713	3.73619
4.0	3.199	3.22311
3.0	3.16779	3.1654
4.0	4.44487	4.43659
3.0	3.04416	3.07564
3.0	2.68173	2.68488
3.0	3.79768	3.81689
3.0	3.67889	3.67666
4.0	3.33696	3.34815
3.0	3.8912	3.89191
3.0	3.62092	3.63706
3.0	2.67935	2.66808
3.0	3.40096	3.43726
3.0	3.88957	3.90551
3.0	3.25657	3.25477
4.0	3.12602	3.12437
3.0	3.25557	3.2558
4.0	3.8914	3.87433
4.0	3.58463	3.57448
4.0	4.22602	4.15905
4.0	4.42486	4.42766
4.0	4.08304	4.06255
4.0	3.67697	3.72485
4.0	4.09584	4.11962
4.0	3.26145	3.23764
4.0	3.91777	3.93824
4.0	3.5705	3.51177
3.0	3.48554	3.47741
3.0	3.41666	3.42191
3.0	3.63486	3.55526
3.0	3.85053	3.86955
4.0	3.29219	3.32316
1.0	2.88051	2.88959
4.0	3.79957	3.80791
4.0	3.21719	3.17972
4.0	3.97534	3.95907
3.0	3.02764	3.02376
3.0	2.99546	2.98706
3.0	3.25543	3.21575
3.0	4.18648	4.19426
3.0	3.28023	3.29649
2.0	3.79675	3.80291
3.0	2.26815	2.23654
4.0	4.16461	4.19097
4.0	3.42371	3.4268
5.0	3.88753	3.91785
3.0	2.91235	2.91434
4.0	3.68061	3.65676
5.0	4.60534	4.57702
4.0	3.46946	3.47808
3.0	3.48589	3.48392
4.0	3.82394	3.78883
4.0	3.48694	3.49371
4.0	2.78588	2.76556
3.0	2.77642	2.80897
3.0	3.42898	3.45179
3.0	3.20642	3.1801
3.0	3.82678	3.81603
3.0	3.63373	3.67356
3.0	3.81565	3.78171
4.0	3.70232	3.71129
4.0	3.40821	3.39762
3.0	2.85539	2.84854
3.0	3.47344	3.54478
3.0	2.99031	2.98992
4.0	3.78164	3.75412
4.0	3.94585	3.94188
3.0	3.54095	3.52836
3.0	3.66565	3.62631
4.0	3.87445	3.88786
3.0	3.54719	3.56077
4.0	3.77819	3.80226
4.0	3.98411	3.99046
4.0	4.01096	4.00321
2.0	3.48211	3.48379
4.0	2.69392	2.71162
3.0	3.22473	3.23744
3.0	3.15872	3.17185
5.0	3.79637	3.78988
3.0	3.24866	3.21437
4.0	3.82327	3.82564
4.0	4.01675	4.01456
4.0	3.84927	3.82592
4.0	3.90714	3.94909
4.0	4.08168	4.10007
4.0	4.01017	4.00525
1.0	3.43819	3.42664
4.0	3.85074	3.84759
4.0	4.02799	4.0442
4.0	3.98358	4.00965
5.0	3.53091	3.52889
4.0	3.64764	3.65018
4.0	3.29941	3.32412
4.0	3.67217	3.68166
5.0	3.68347	3.66005
3.0	2.49933	2.49197
4.0	4.18703	4.13904
5.0	3.60153	3.64715
1.0	3.16371	3.13433
3.0	2.96229	2.97456
3.0	3.25305	3.23608
3.0	3.36046	3.38834
3.0	2.97961	2.98124
5.0	3.24561	3.21463
4.0	4.14248	4.11944
4.0	4.4152	4.41203
3.0	2.97446	2.97057
3.0	4.03428	4.0175
3.0	3.05823	3.03291
4.0	4.37656	4.42563
5.0	3.86962	3.85232
4.0	3.96566	3.93086
3.0	2.96325	2.96948
3.0	2.57078	2.6002
3.0	3.7122	3.74442
4.0	3.63737	3.64968
5.0	3.20593	3.19996
3.0	3.34275	3.30285
4.0	3.99636	3.95462
5.0	3.27213	3.29511
5.0	3.78609	3.82358
4.0	4.07862	4.07873
4.0	4.36388	4.37549
3.0	3.31266	3.3172
3.0	3.25019	3.24705
4.0	3.98505	3.96811
4.0	3.95579	3.96549
4.0	3.85891	3.85889
4.0	4.73394	4.75799
3.0	3.05777	3.05491
3.0	4.01256	3.99954
3.0	2.72576	2.7307
4.0	3.89535	3.90514
3.0	3.12209	3.14467
4.0	3.43037	3.35988
5.0	3.65681	3.63969
5.0	3.71352	3.73508
4.0	3.47457	3.5015
3.0	2.59557	2.63505
4.0	3.30349	3.3122
5.0	4.36256	4.32738
4.0	4.11404	4.10972
3.0	3.16044	3.1769
4.0	3.74172	3.72478
4.0	3.95262	3.95297
5.0	3.95089	3.95631
4.0	3.80862	3.82202
4.0	3.82932	3.85769
4.0	4.04846	4.0643
3.0	2.76186	2.73995
4.0	3.71252	3.70345
4.0	3.63581	3.67258
4.0	3.78653	3.79617
5.0	3.93598	3.9051
4.0	3.0861	3.10731
4.0	4.29574	4.26322
4.0	3.72225	3.72804
4.0	3.60294	3.61464
3.0	3.44688	3.42096
4.0	4.06872	4.07046
5.0	3.53364	3.55278
5.0	3.35628	3.34848
3.0	3.61167	3.6976
3.0	3.79751	3.79144
3.0	4.00621	3.98795
3.0	3.57578	3.62188
5.0	4.03888	4.0503
3.0	2.56215	2.55247
4.0	3.82616	3.8318
3.0	3.68607	3.66675
5.0	3.51186	3.50977
3.0	2.95262	2.97779
4.0	3.69305	3.69475
4.0	3.92032	3.90215
3.0	3.71615	3.7294
3.0	4.07294	4.07274
4.0	4.16585	4.18008
4.0	3.98281	3.98824
5.0	4.39753	4.36122
4.0	4.10483	4.06739
5.0	3.8976	3.87586
4.0	2.51494	2.48476
3.0	2.78143	2.77007
4.0	3.21211	3.19106
4.0	4.11038	4.12953
4.0	3.68829	3.67935
3.0	2.24895	2.28426
3.0	2.22467	2.22265
5.0	3.92759	3.94921
4.0	3.97442	3.958
4.0	3.70137	3.73523
4.0	2.69316	2.65955
4.0	4.32921	4.29508
4.0	3.6558	3.61094
4.0	3.54778	3.53574
4.0	3.4424	3.4238
2.0	2.74707	2.78466
5.0	4.27106	4.27411
3.0	3.46357	3.53202
4.0	3.99987	3.98547
3.0	3.58926	3.57229
4.0	3.95014	3.94892
4.0	3.99236	4.01144
5.0	3.93041	3.9243
2.0	3.33304	3.32877
3.0	3.64617	3.65039
4.0	3.69133	3.68145
3.0	2.75534	2.76057
4.0	3.88444	3.91438
4.0	4.12041	4.1333
4.0	4.44749	4.46369
3.0	3.1241	3.15104
5.0	4.16264	4.18514
3.0	3.1886	3.16393
3.0	3.69849	3.72589
4.0	3.75847	3.75622
4.0	4.24073	4.24041
3.0	3.29582	3.29641
4.0	3.27034	3.29708
3.0	3.699	3.67585
4.0	3.94898	3.96848
3.0	3.77726	3.78819
1.0	2.77074	2.73924
4.0	3.8958	3.89569
3.0	3.63966	3.64657
4.0	4.15605	4.16736
2.0	3.37203	3.36118
5.0	4.18517	4.16718
4.0	4.03502	4.03645
5.0	4.29052	4.29106
3.0	3.32543	3.26741
4.0	4.32123	4.33522
5.0	4.04313	4.02592
3.0	3.79903	3.80309
4.0	3.74486	3.74157
5.0	4.62301	4.63674
5.0	3.77736	3.77346
4.0	4.00286	4.01883
4.0	4.45736	4.46626
3.0	3.91356	3.91764
4.0	3.8669	3.88319
4.0	3.65788	3.63655
3.0	3.26105	3.25879
4.0	3.78249	3.76369
3.0	3.08016	3.08478
4.0	4.44921	4.46186
4.0	4.31323	4.33247
4.0	3.84624	3.85024
3.0	4.95718	4.95213
4.0	3.85369	3.84477
3.0	3.81382	3.87559
5.0	3.98044	3.99675
3.0	3.58005	3.56018
4.0	3.8444	3.83063
5.0	4.43623	4.42728
4.0	3.777	3.76476
3.0	3.48854	3.48
4.0	3.78605	3.78896
1.0	2.25287	2.29234
4.0	3.58096	3.57274
4.0	4.14633	4.17619
3.0	3.84499	3.85661
3.0	3.1533	3.13805
4.0	3.41253	3.42609
3.0	3.58755	3.58643
4.0	4.04018	4.0262
4.0	3.97833	3.97851
3.0	3.01262	3.02527
4.0	4.07365	4.10382
4.0	3.14789	3.1622
4.0	3.82167	3.82024
4.0	4.12916	4.13163
3.0	3.66381	3.65936
5.0	3.59182	3.59589
3.0	3.38007	3.38363
3.0	3.85509	3.88175
4.0	4.33619	4.37273
2.0	3.07454	3.05056
4.0	3.90331	3.87792
5.0	4.57273	4.57242
3.0	3.97339	3.982
5.0	4.69226	4.69047
3.0	3.51898	3.57515
3.0	3.21115	3.2048
4.0	3.63405	3.64345
2.0	2.82025	2.82703
2.0	2.52625	2.4805
3.0	3.31157	3.32491
5.0	3.5515	3.55787
5.0	3.75127	3.71823
3.0	3.56631	3.59372
2.0	4.1431	4.11008
2.0	3.53474	3.54732
4.0	4.06282	4.06452
4.0	2.75298	2.76237
3.0	3.80633	3.79332
5.0	3.9976	3.9909
4.0	4.11003	4.10446
3.0	3.95509	3.97593
3.0	3.40143	3.36901
3.0	3.2859	3.39818
4.0	3.719	3.69612
4.0	4.01138	3.98448
4.0	4.05875	4.0201
3.0	3.36362	3.36561
3.0	3.55965	3.60317
4.0	3.5974	3.62198
3.0	3.68908	3.71649
2.0	2.36893	2.39147
4.0	3.7999	3.79802
4.0	3.94029	3.98793
3.0	3.6149	3.60359
3.0	3.61997	3.64527
4.0	4.04748	4.0342
4.0	4.29537	4.3199
3.0	3.08012	3.06421
4.0	3.8367	3.86229
3.0	3.26473	3.23416
3.0	3.32107	3.32559
2.0	2.49658	2.51213
4.0	3.77579	3.84126
5.0	3.63671	3.63858
4.0	3.96046	3.99552
4.0	4.16701	4.15144
4.0	3.39352	3.38906
4.0	4.38757	4.45455
3.0	3.07845	3.09189
3.0	3.59633	3.59643
5.0	3.81108	3.80901
5.0	3.98699	3.99008
3.0	4.75378	4.7296
4.0	4.21764	4.21834
3.0	3.07845	3.06071
5.0	4.03024	4.05244
3.0	2.91741	2.9011
4.0	3.79472	3.84193
4.0	4.0605	4.13785
4.0	4.09048	4.05358
4.0	4.12687	4.08341
5.0	3.80291	3.8017
5.0	4.17888	4.16925
3.0	3.38412	3.40527
3.0	3.99504	3.9908
3.0	3.25733	3.24489
3.0	3.54433	3.55122
3.0	3.43904	3.41179
4.0	3.55816	3.55195
5.0	4.42737	4.41887
3.0	3.93192	3.95357
3.0	3.38056	3.39423
4.0	4.0541	4.06629
3.0	3.58403	3.58878
4.0	3.72979	3.75213
3.0	3.43602	3.42153
3.0	3.33912	3.31562
3.0	3.52122	3.52772
4.0	4.10831	4.1374
3.0	3.89457	3.89993
3.0	3.77112	3.79737
5.0	3.90481	3.91545
3.0	3.33781	3.29051
4.0	3.78296	3.78549
4.0	3.43565	3.45174
4.0	3.87312	3.89003
4.0	3.4993	3.50183
3.0	3.20438	3.20169
1.0	3.0546	3.05419
2.0	3.02084	3.03075
4.0	4.08764	4.08998
4.0	4.07807	4.08587
4.0	3.62077	3.59312
4.0	4.16374	4.13674
4.0	3.57003	3.61288
3.0	3.51637	3.51672
4.0	4.03771	4.03052
4.0	3.63094	3.6019
4.0	3.61115	3.5989
5.0	3.7606	3.76213
3.0	3.12573	3.14358
1.0	2.68628	2.69371
3.0	2.79724	2.78591
4.0	3.51167	3.50029
3.0	3.93206	3.94824
5.0	4.39212	4.40413
4.0	3.46721	3.46868
5.0	3.84355	3.83386
5.0	4.07786	4.0716
4.0	3.93505	3.93301
3.0	2.81455	2.82354
4.0	3.68238	3.66365
4.0	3.47742	3.44966
5.0	3.64092	3.64497
4.0	3.99639	3.98641
1.0	2.95883	2.92131
4.0	3.54502	3.49024
3.0	3.9322	3.94631
4.0	3.92149	3.91384
4.0	3.46608	3.51988
4.0	3.95803	3.94683
4.0	4.22125	4.2444
2.0	2.5841	2.58827
3.0	3.5891	3.6059
4.0	4.00163	3.96374
4.0	4.09899	4.07563
5.0	3.27524	3.26794
4.0	3.32045	3.3343
5.0	4.03942	4.03989
4.0	4.06005	3.99854
4.0	4.12688	4.12421
4.0	4.23013	4.21474
5.0	3.83022	3.79274
4.0	4.24019	4.23925
4.0	3.43362	3.36148
4.0	4.6969	4.67398
3.0	3.56765	3.55434
4.0	3.75028	3.78044
3.0	3.11836	3.14276
5.0	3.71894	3.71733
2.0	3.20297	3.18754
4.0	3.99155	3.98215
3.0	3.62647	3.61796
5.0	3.72604	3.74219
4.0	4.07713	4.07333
4.0	3.99207	4.00015
5.0	3.29283	3.27816
4.0	3.82556	3.86445
4.0	3.88796	3.88673
4.0	3.66512	3.64427
3.0	3.64923	3.66197
3.0	3.00019	2.99695
4.0	4.55845	4.55054
3.0	3.17946	3.12374
4.0	3.46067	3.481
4.0	4.40454	4.40984
3.0	3.00883	3.01036
5.0	3.30184	3.2991
4.0	3.69012	3.73401
2.0	3.12945	3.1025
4.0	3.90202	3.90159
4.0	3.99222	3.99461
5.0	4.55879	4.53342
4.0	3.80485	3.79136
3.0	3.47627	3.43136
3.0	3.47437	3.46421
3.0	3.20431	3.24163
4.0	4.12044	4.11407
4.0	3.63089	3.62901
4.0	3.53215	3.52518
5.0	4.28376	4.30574
3.0	3.70586	3.73757
4.0	4.4073	4.38771
3.0	3.46916	3.50144
4.0	3.85041	3.86953
4.0	3.55719	3.56083
3.0	3.76323	3.74963
4.0	3.62416	3.62219
5.0	3.91835	3.88414
4.0	4.11796	4.14757
3.0	3.98703	4.01018
2.0	3.2576	3.28886
4.0	3.59642	3.62091
4.0	3.92749	3.89711
3.0	3.53206	3.5356
3.0	3.75755	3.73648
3.0	3.58029	3.60167
3.0	3.27785	3.25662
3.0	3.78615	3.77427
4.0	4.28796	4.27784
4.0	3.67869	3.68558
2.0	3.12967	3.11521
3.0	3.43342	3.46561
2.0	3.29754	3.25065
4.0	3.60431	3.59396
5.0	4.19713	4.22476
3.0	3.18886	3.17479
4.0	3.97032	3.97414
5.0	4.00385	4.02588
4.0	4.31205	4.3094
4.0	3.60743	3.64207
5.0	3.78808	3.80423
4.0	3.96555	3.98293
5.0	4.31882	4.34677
3.0	3.43518	3.44297
3.0	3.60363	3.57261
4.0	3.78478	3.80824
3.0	2.75632	2.75442
4.0	4.48294	4.46109
4.0	4.16422	4.13108
4.0	4.21149	4.24311
4.0	3.64876	3.67629
3.0	3.64322	3.66088
1.0	2.474	2.49211
4.0	3.93455	3.92517
3.0	3.09354	3.05474
4.0	4.52082	4.56353
4.0	3.86956	3.8486
5.0	4.19363	4.1858
4.0	3.72306	3.72389
3.0	2.87116	2.88136
5.0	3.88634	3.87712
4.0	3.95108	3.95869
5.0	4.6689	4.69956
5.0	3.91354	3.91291
4.0	3.777	3.75909
2.0	2.23207	2.21413
4.0	2.97826	2.995
3.0	3.1026	3.13619
4.0	3.92183	3.96621
3.0	3.70156	3.69484
5.0	4.53021	4.48386
4.0	3.63106	3.61249
4.0	3.90452	3.91182
3.0	3.55365	3.55353
3.0	3.42194	3.41814
3.0	3.38895	3.36493
4.0	3.86759	3.87007
2.0	2.16483	2.13657
5.0	3.82068	3.87223
4.0	3.55632	3.51349
4.0	3.33265	3.32326
3.0	3.24893	3.28256
5.0	3.63402	3.6467
4.0	3.6157	3.56959
4.0	4.0035	4.01484
4.0	3.9988	4.01061
5.0	3.81274	3.81587
3.0	3.28274	3.26959
4.0	3.52069	3.53874
3.0	3.49611	3.43992
4.0	3.32039	3.29823
4.0	3.8297	3.82626
2.0	3.67259	3.68229
4.0	3.83814	3.84156
3.0	3.64147	3.63955
3.0	3.39222	3.35545
3.0	3.24184	3.21626
5.0	4.27853	4.28282
5.0	4.53391	4.53945
4.0	4.12153	4.09436
3.0	3.6464	3.59615
4.0	3.99807	3.95806
4.0	3.72871	3.7312
4.0	4.49291	4.48781
3.0	2.70616	2.71572
4.0	3.90769	3.90487
3.0	2.93761	2.95069
5.0	4.33513	4.31985
4.0	3.83815	3.82808
4.0	3.69035	3.69223
2.0	3.09719	3.14055
2.0	3.66011	3.65802
4.0	3.8161	3.83343
4.0	3.90743	3.92146
4.0	3.51821	3.5143
4.0	3.80911	3.80278
3.0	3.57278	3.58176
3.0	2.90942	2.88888
3.0	3.46618	3.45143
1.0	2.51016	2.5041
3.0	2.97462	2.95464
4.0	3.13179	3.13662
3.0	4.11959	4.13753
3.0	3.4446	3.42428
5.0	3.6912	3.64415
3.0	3.68284	3.67778
4.0	3.79041	3.78747
4.0	4.11081	4.0135
4.0	3.62814	3.61343
4.0	3.52674	3.52362
4.0	4.62101	4.61855
4.0	3.51527	3.49827
1.0	2.83971	2.84677
4.0	4.34112	4.36025
5.0	3.9199	3.8876
5.0	3.85302	3.84084
4.0	4.12895	4.1279
5.0	3.77843	3.77758
2.0	2.49658	2.50409
5.0	3.14353	3.12339
4.0	4.18205	4.16269
3.0	2.7568	2.77252
3.0	3.66621	3.70473
5.0	4.25743	4.25967
3.0	3.82823	3.83269
4.0	3.66648	3.65302
3.0	3.44682	3.4691
3.0	3.60443	3.59881
3.0	2.88314	2.93784
3.0	3.67334	3.64365
1.0	2.41801	2.39752
3.0	3.24956	3.25201
4.0	3.58702	3.57657
5.0	3.32634	3.31249
5.0	4.0305	4.08785
4.0	3.716	3.67859
1.0	3.15833	3.18402
2.0	2.9297	2.92999
4.0	4.22584	4.19218
4.0	4.20812	4.23786
4.0	3.93118	3.92423
4.0	3.60134	3.62103
4.0	3.82429	3.831
3.0	2.9613	2.94919
3.0	2.98979	2.98953
5.0	3.86908	3.82895
3.0	2.69637	2.64903
3.0	3.89312	3.88911
4.0	4.05892	4.04602
4.0	3.67822	3.68015
5.0	4.34656	4.36059
5.0	4.04162	4.08208
4.0	3.84036	3.83325
4.0	4.0347	4.04151
4.0	4.10105	4.09642
5.0	4.11674	4.10374
5.0	4.23191	4.25601
4.0	4.10711	4.07453
4.0	3.56218	3.58095
1.0	3.16011	3.16712
3.0	2.53585	2.53476
4.0	3.69969	3.6731
5.0	3.74301	3.66224
4.0	4.03161	4.01389
4.0	4.09308	4.09793
3.0	2.47396	2.45812
5.0	4.03412	4.02757
5.0	4.07799	4.03211
4.0	3.77446	3.76952
2.0	3.00953	3.05637
5.0	4.66337	4.63836
4.0	4.19397	4.16006
3.0	3.43358	3.42635
4.0	3.6498	3.63131
3.0	3.05276	3.07913
3.0	3.51896	3.52862
2.0	3.40033	3.40527
3.0	3.73253	3.76198
4.0	3.61264	3.62934
3.0	3.49603	3.50299
5.0	3.9555	3.9463
4.0	3.26019	3.30329
4.0	4.3926	4.39849
3.0	2.90736	2.90223
1.0	2.90803	2.87815
3.0	3.36428	3.38063
4.0	4.04699	4.04699
4.0	3.65392	3.6469
5.0	3.90531	3.95896
3.0	3.21838	3.23437
